Time (s),Throttle (Ã‚Âµs),Rotation speed (rpm),Thrust (kgf),Voltage (V),Current (A),Electrical power (W),Propulsion system efficiency (gf/W),motor manufacturer,motor kv,propeller size(diameter),propeller size(pitch),propeller manufacturer,ESC manufacturer,ESC limit,
4,1200,840.9110573,0.09687304,25.18,0.17,4.2806,22.63071537,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
6,1300,1682.299579,0.48742435,25.14,1.24,31.1736,15.63580561,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
8,1400,2483.867535,1.211422861,25.03,4.04,101.1212,11.97990986,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
10,1500,3259.938868,1.998643777,24.82,8.83,219.1606,9.119539632,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
12,1600,3904.89836,3.010202261,24.5,16.45,403.025,7.469021179,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
14,1700,4444.338124,3.800482326,24.11,25.03,603.4733,6.297680984,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
16,1800,4869.472808,4.750857836,23.61,36.28,856.5708,5.546369122,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
18,1900,5176.864665,5.404495929,23.01,49.22,1132.5522,4.771961883,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
20,2000,5215.157344,5.473836631,22.76,52.4,1192.624,4.589742141,Vector Technics,340,20-30,08-10-2026 00:00,T-motor ,Hobbywing,70-80,
0.5023418,1000,0,6.16E-05,15.78756955,0.048351441,0.763351732,,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
6.6085366,1200,3753,0.022535731,15.77843659,0.285343462,4.502273728,5.005411108,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
11.707508,1300,5335,0.046085364,15.76185498,0.670341402,10.56582396,4.361738791,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
16.30899,1350,6033,0.059186925,15.7487961,0.959957316,15.11817204,3.914952458,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
20.9252522,1400,6638,0.072610663,15.73322113,1.278915109,20.1214542,3.60861905,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
25.6832556,1450,7216,0.088271461,15.71350085,1.654471592,25.99754076,3.395377365,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
30.2637114,1500,7772,0.101498805,15.69051629,2.082420552,32.67425359,3.106384805,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
35.0179468,1550,8324,0.113727377,15.66254181,2.533505214,39.68113134,2.866031618,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
39.7875294,1600,8841,0.12828532,15.63300134,3.057865157,47.80361009,2.683590634,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
44.673142,1650,9270,0.142700443,15.59774026,3.630433109,56.62655267,2.520027026,PrimoPal,1430,6,4.2,Gemfan,Hobbywing,30,
0.3039274,1000,0,-0.000133044,7.788721174,0.007298582,0.056846617,,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
9.5525382,1200,4685,0.018583904,7.78930465,0.339130626,2.641591764,7.035115771,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
13.7030734,1250,5487,0.02717077,7.786976674,0.496481567,3.866090379,7.027970626,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
17.852724,1300,6264,0.036439074,7.783107885,0.703333178,5.474118,6.656611056,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
21.7526214,1325,6673,0.041411396,7.780553601,0.846123983,6.583313004,6.290358107,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
25.6527332,1350,7078,0.045735311,7.777126022,0.988704899,7.689282599,5.947929551,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
29.5286892,1375,7442,0.051019832,7.772978414,1.140048521,8.861572544,5.757424196,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
33.429054,1400,7810,0.057165428,7.768729436,1.305702604,10.14365025,5.635587412,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
37.3282684,1425,8124,0.063217872,7.763537199,1.469438295,11.40803887,5.54151972,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
41.2288718,1450,8462,0.068679985,7.758876355,1.64472424,12.76121201,5.381932796,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
45.1034998,1475,8806,0.074272504,7.754068938,1.838901944,14.25897245,5.208825821,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
48.9819412,1500,9095,0.080929871,7.747342209,2.057451507,15.93978091,5.077226086,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
53.104881,1550,9774,0.092440358,7.735764707,2.507746174,19.39933435,4.765130433,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
57.2554068,1600,10404,0.106491674,7.722616899,3.042570642,23.49660745,4.532214884,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
61.3836768,1650,11022,0.122503534,7.705887912,3.673048476,28.30409985,4.328119768,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
65.5287004,1700,11657,0.137193597,7.687423964,4.386206184,33.71862653,4.068777751,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
69.658482,1750,12283,0.154496424,7.664667148,5.191801368,39.79342938,3.882460651,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
73.7793348,1800,12860,0.169478072,7.640373039,6.081712446,46.46655181,3.647313302,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
77.9305472,1850,13382,0.185911209,7.616090139,7.001550028,53.32443613,3.486416774,T-Motor,3800,5.1,2.6,Gemfan,Hobbywing,20-25,
0.2765312,1000,0,0.000572221,8.014051515,0.023653109,0.189557236,,GEPRC,2550,5.1,3,,GEPRC,30,
9.4260212,1200,3774,0.015152336,8.005935219,0.377015865,3.01836459,5.02004814,GEPRC,2550,5.1,3,,GEPRC,30,
13.519109,1250,4628,0.022601929,8.001817788,0.541268403,4.331131137,5.218481734,GEPRC,2550,5.1,3,,GEPRC,30,
17.6347596,1300,5422,0.031838244,7.996915916,0.744048994,5.950097241,5.350877904,GEPRC,2550,5.1,3,,GEPRC,30,
21.5097706,1325,5805,0.03658809,7.993839944,0.874497095,6.990589811,5.233906054,GEPRC,2550,5.1,3,,GEPRC,30,
25.334642,1350,6173,0.040833955,7.990384737,0.986524198,7.882707894,5.180193849,GEPRC,2550,5.1,3,,GEPRC,30,
29.1802432,1375,6525,0.047769592,7.987044118,1.118537089,8.93380508,5.347059984,GEPRC,2550,5.1,3,,GEPRC,30,
33.0158694,1400,6863,0.053225232,7.983322501,1.264065309,10.09144103,5.274294471,GEPRC,2550,5.1,3,,GEPRC,30,
36.8895314,1425,7192,0.059747497,7.979136542,1.403842545,11.20145135,5.333906728,GEPRC,2550,5.1,3,,GEPRC,30,
40.7641396,1450,7507,0.066001342,7.974556956,1.561481081,12.45211982,5.300410164,GEPRC,2550,5.1,3,,GEPRC,30,
44.6226506,1475,7815,0.072539152,7.969968262,1.721258295,13.71837399,5.287736893,GEPRC,2550,5.1,3,,GEPRC,30,
48.4893138,1500,8096,0.077433975,7.965466981,1.852810832,14.7585035,5.246736209,GEPRC,2550,5.1,3,,GEPRC,30,
52.6150952,1550,8700,0.08933137,7.956446962,2.203824424,17.53461214,5.094573492,GEPRC,2550,5.1,3,,GEPRC,30,
56.7412322,1600,9363,0.104841163,7.94507116,2.654257348,21.08826351,4.971540843,GEPRC,2550,5.1,3,,GEPRC,30,
60.8454638,1650,10039,0.123498889,7.930939682,3.217292304,25.5161512,4.840028091,GEPRC,2550,5.1,3,,GEPRC,30,
64.9659958,1700,10813,0.144462073,7.914194669,3.878625898,30.6962004,4.706187447,GEPRC,2550,5.1,3,,GEPRC,30,
69.0839152,1750,11625,0.168993081,7.893850197,4.726295717,37.30867038,4.529592704,GEPRC,2550,5.1,3,,GEPRC,30,
73.1915366,1800,12406,0.192802312,7.871588808,5.628462005,44.30493852,4.351711541,GEPRC,2550,5.1,3,,GEPRC,30,
77.2987714,1850,13152,0.217534091,7.847071892,6.597138689,51.76822158,4.202077722,GEPRC,2550,5.1,3,,GEPRC,30,
0.3010048,1000,0,-4.21E-05,8.235081603,0.004677789,0.038521971,,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
9.5521478,1200,4055,0.016725947,8.230658311,0.304682636,2.507738671,6.669732947,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
13.6783654,1250,4986,0.026378946,8.226681355,0.452548571,3.722972892,7.085452032,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
17.8288328,1300,5862,0.036533856,8.222508133,0.651979985,5.360910726,6.814860003,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
21.7286012,1325,6253,0.043648734,8.219367473,0.780278062,6.413392122,6.805873314,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
25.629951,1350,6650,0.048695238,8.216237317,0.889120717,7.305226814,6.665807822,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
29.5301228,1375,7034,0.054311551,8.212986542,1.006441551,8.265890912,6.570562284,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
33.4306266,1400,7406,0.060771012,8.209257697,1.138891439,9.349453314,6.499953491,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
37.3313258,1425,7796,0.067301506,8.204965723,1.284478652,10.53910331,6.385885386,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
41.20655,1450,8167,0.072465754,8.201115293,1.420172541,11.64699874,6.221839228,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
45.080531,1475,8544,0.080470943,8.195720159,1.576502512,12.92057342,6.22812474,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
48.9815136,1500,8926,0.087127436,8.189972506,1.747917867,14.31539928,6.086273518,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
53.1072552,1550,9559,0.101350214,8.181049829,2.089598834,17.09511218,5.928607713,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
57.2324194,1600,10232,0.115012283,8.171347213,2.459844479,20.10024333,5.721934848,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
61.3585338,1650,11053,0.133560442,8.158191714,2.991207712,24.40284597,5.473150248,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
65.4850898,1700,11907,0.155632542,8.142699464,3.621931036,29.4922959,5.277057523,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
69.6099958,1750,12740,0.174128412,8.125310983,4.304724639,34.97722639,4.978336763,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
73.7350258,1800,13594,0.200456583,8.104287463,5.162282983,41.83662526,4.791413784,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
77.8853542,1850,14413,0.22284045,8.082536183,6.047046721,48.87547392,4.559351178,FlashHobby,2700,5,4,Gemfan,Hobbywing,01-10-2020 00:00,
2.7427489,1000,0,-0.000261462,25.17332012,-3.10E-05,0.000781382,,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
31.2467162,1960,5041,3.609251735,24.14373258,27.24944777,657.9033801,5.485990564,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
39.96443745,1933,5022,3.541419526,24.02881642,26.79615251,643.8798296,5.500124967,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
48.919162,1907,4928,3.392814365,23.99538973,25.05802863,601.2771628,5.642679575,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
57.8092058,1880,4801,3.191081277,23.99921214,23.04095462,552.9647578,5.770858326,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
66.682579,1854,4677,3.002820511,24.02548306,20.95864338,503.5415315,5.963401871,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
75.55808355,1827,4520,2.869974388,24.05150146,19.30692414,464.3605141,6.180487576,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
84.4867644,1801,4408,2.644199184,24.09472307,17.36993939,418.5238793,6.317917124,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
93.38240265,1774,4264,2.504628372,24.13391879,15.80848323,381.5206506,6.564856629,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
102.1352565,1747,4127,2.318261418,24.17494544,14.17241529,342.6173665,6.76632782,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
111.2005539,1721,3990,2.214124205,24.20565919,13.027602,315.3416942,7.021349368,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
120.3155177,1694,3864,2.013982004,24.24836499,11.50225524,278.9108834,7.220879945,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
129.2939948,1668,3729,1.929188643,24.27378092,10.58056328,256.8302751,7.511531271,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
138.2366308,1641,3590,1.785452396,24.31130602,9.375514478,227.9310016,7.833302112,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
147.2653038,1615,3459,1.642163277,24.34538151,8.272501991,201.397217,8.153852877,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
156.192016,1588,3303,1.470778189,24.38172244,7.114351209,173.4601365,8.479055872,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
165.2112807,1562,3145,1.346444944,24.4124155,6.234565345,152.2007997,8.846503744,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
174.2935614,1535,2977,1.221490163,24.44404947,5.363643897,131.1091768,9.31658785,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
183.3383723,1509,2816,1.05952509,24.47552474,4.498636045,110.1064778,9.622731657,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
192.2975559,1482,2650,0.932772203,24.5047934,3.773907086,92.47881347,10.08633402,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
201.376273,1456,2498,0.839121433,24.52920011,3.204714258,78.60907733,10.67461242,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
210.5435767,1429,2342,0.741532476,24.55048165,2.687899788,65.98923442,11.2371735,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
219.737696,1403,2175,0.653195103,24.57046024,2.233852503,54.8867841,11.900772,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
228.7846119,1376,1978,0.524566055,24.59276229,1.683217924,41.39497829,12.67221477,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
237.9974807,1350,1824,0.428805426,24.61054311,1.315278976,32.36972993,13.24711165,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
247.1871351,1323,1635,0.351000556,24.62655735,1.000557297,24.64028166,14.2449896,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
256.4737018,1297,1446,0.274755522,24.64011567,0.749876787,18.47705078,14.8700962,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
265.7350669,1270,1250,0.199922517,24.65260622,0.532880592,13.13689538,15.21839909,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
274.9203477,1244,1060,0.140871862,24.66256478,0.371447836,9.160856321,15.37758669,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
284.1316727,1217,875,0.090688052,24.66990999,0.2473023,6.100925473,14.86463859,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
293.4412563,1190,694,0.055590606,24.67693275,0.163678696,4.039088171,13.76315732,T-motor,280,17.6,6,Tarot,Hobbywing ,70-80,
0.2885562,1000,0,0.001004374,8.041445282,-0.005066867,0.040744931,,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
9.5635748,1200,4549,0.017669823,8.037429416,0.241456215,1.940687282,9.104930603,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
13.683854,1250,5581,0.027387159,8.034468732,0.378888005,3.044163825,8.99661133,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
17.8090192,1300,6518,0.036087612,8.031006475,0.542035136,4.35308769,8.290118231,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
21.7095204,1325,6942,0.041469051,8.029160081,0.637327172,5.117201889,8.103852874,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
25.6100418,1350,7350,0.047208772,8.026301104,0.736305148,5.90980682,7.988209,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
29.5105422,1375,7751,0.052792031,8.022584497,0.849972442,6.818975735,7.741929775,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
33.3853112,1400,8146,0.05773701,8.019790651,0.971982798,7.795098554,7.406835092,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
37.2858446,1425,8520,0.064424586,8.015426156,1.095390891,8.780024801,7.337631452,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
41.1617344,1450,8899,0.071367582,8.011725296,1.221389188,9.785434655,7.29324601,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
45.036459,1475,9299,0.077006625,8.006339394,1.366442023,10.9401986,7.038869018,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
48.912103,1500,9652,0.083847077,8.002130383,1.515651541,12.12844124,6.913260755,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
53.0381942,1550,10476,0.098678021,7.992709627,1.870978968,14.95419161,6.598686409,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
57.1647228,1600,11321,0.115263021,7.982652609,2.30126547,18.37020281,6.274455556,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
61.3146114,1650,12160,0.134486476,7.97009281,2.790993069,22.2444738,6.045837596,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
65.4394748,1700,13041,0.154707065,7.956288456,3.380518282,26.89637859,5.751966351,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
69.5650582,1750,13934,0.175774751,7.939613971,4.057504986,32.21502328,5.456297497,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
73.6917994,1800,14794,0.196209699,7.921796914,4.787426015,37.92501664,5.173621952,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
77.8163788,1850,15615,0.221030257,7.900127679,5.683366332,44.89931967,4.922797454,FlashHobby,3100,5,3,Gemfan,Generic BLHeli,20,
0.3014404,1000,0,0.000135354,8.206695609,0.004245181,0.034838912,,FlashHobby,2700,5,5,HQProp,Hobbywing,,
9.552666,1200,3952,0.019415828,8.200531751,0.33234203,2.725381372,7.124077393,FlashHobby,2700,5,5,HQProp,Hobbywing,,
13.7036958,1250,4842,0.030211673,8.196713999,0.509691636,4.177796571,7.231484924,FlashHobby,2700,5,5,HQProp,Hobbywing,,
17.8284292,1300,5669,0.041524578,8.191067498,0.738937859,6.052689878,6.860516418,FlashHobby,2700,5,5,HQProp,Hobbywing,,
21.7045056,1325,6044,0.049087859,8.187588169,0.882737143,7.227488191,6.791828338,FlashHobby,2700,5,5,HQProp,Hobbywing,,
25.5798764,1350,6401,0.056856274,8.183862597,1.024413238,8.383657183,6.781798503,FlashHobby,2700,5,5,HQProp,Hobbywing,,
29.4795774,1375,6767,0.06369096,8.17980041,1.16477682,9.527641912,6.68486083,FlashHobby,2700,5,5,HQProp,Hobbywing,,
33.379798,1400,7150,0.068854392,8.176284334,1.28972735,10.54517753,6.529467287,FlashHobby,2700,5,5,HQProp,Hobbywing,,
37.2568902,1425,7521,0.072184855,8.171737546,1.427360512,11.66401549,6.188679594,FlashHobby,2700,5,5,HQProp,Hobbywing,,
41.1314452,1450,7868,0.078509335,8.167822962,1.590310071,12.98937112,6.044121334,FlashHobby,2700,5,5,HQProp,Hobbywing,,
45.0060454,1475,8130,0.087268207,8.162642305,1.763820369,14.39743476,6.061371933,FlashHobby,2700,5,5,HQProp,Hobbywing,,
48.8821312,1500,8358,0.09515502,8.157687131,1.922272971,15.68130148,6.068056315,FlashHobby,2700,5,5,HQProp,Hobbywing,,
53.0074502,1550,9020,0.111361188,8.147527337,2.35178048,19.16119575,5.811807856,FlashHobby,2700,5,5,HQProp,Hobbywing,,
57.1323966,1600,9726,0.131118713,8.135521158,2.85920892,23.26115467,5.636810171,FlashHobby,2700,5,5,HQProp,Hobbywing,,
61.2574312,1650,10488,0.152127185,8.119789311,3.464631889,28.13208098,5.407605108,FlashHobby,2700,5,5,HQProp,Hobbywing,,
65.3825332,1700,11317,0.174444403,8.101078938,4.272933537,34.61537187,5.039506828,FlashHobby,2700,5,5,HQProp,Hobbywing,,
69.5095734,1750,12062,0.1985084,8.081054895,5.091228637,41.14249809,4.82489904,FlashHobby,2700,5,5,HQProp,Hobbywing,,
73.6348884,1800,12787,0.223780882,8.057283249,6.118651897,49.29971144,4.539192541,FlashHobby,2700,5,5,HQProp,Hobbywing,,
77.7606584,1850,13469,0.260306812,8.028524942,7.302218797,58.62604575,4.440122288,FlashHobby,2700,5,5,HQProp,Hobbywing,,
0.3006584,1000,0,-0.000265168,7.993655628,0.007250239,0.057955916,,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
9.5516092,1200,5169,0.035169876,7.983315408,0.596035965,4.758343102,7.391202259,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
13.6778872,1250,5971,0.049649726,7.976516795,0.927755702,7.400258937,6.70918761,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
17.8273286,1300,6816,0.064298233,7.967631699,1.313276596,10.46370424,6.14488252,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
21.702925,1325,7392,0.072247928,7.961688841,1.535825889,12.22776784,5.908513206,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
25.5788764,1350,7724,0.080395502,7.954673603,1.788083725,14.22362241,5.652252249,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
29.4535012,1375,7960,0.086534535,7.94868651,2.034935099,16.17506117,5.349873733,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
33.3288636,1400,8221,0.096234352,7.940543143,2.346746476,18.63444164,5.164327097,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
37.2049174,1425,8608,0.103843467,7.932877489,2.603304157,20.65169294,5.028327105,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
41.080454,1450,8938,0.111152419,7.92455543,2.916709808,23.11362855,4.808955854,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
44.955248,1475,9287,0.118143916,7.915441338,3.237450665,25.62585082,4.610341202,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
48.8315618,1500,9604,0.12672074,7.906867298,3.563337875,28.17483971,4.497656103,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
52.9811646,1550,10235,0.144503093,7.887379216,4.41856761,34.85091833,4.146320952,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
57.1320396,1600,10841,0.164082097,7.865286185,5.369992161,42.23652515,3.884838928,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
61.2570528,1650,11563,0.186305654,7.838501108,6.43017896,50.4029649,3.696323309,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
65.407353,1700,12272,0.208150156,7.807994911,7.693032581,60.06715924,3.465290492,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
69.5342914,1750,12931,0.232744329,7.770111331,9.209342757,71.55761851,3.25254437,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
73.6838274,1800,13543,0.258207158,7.728842999,10.86276186,83.95658098,3.075484441,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
77.8108722,1850,14159,0.281631487,7.686905528,12.55381698,96.50000514,2.918460851,FlashHobby,4300,5,5,HQProp,Hobbywing,20-30,
0.3020378,1000,0,-0.000174844,8.111177949,0.008877382,0.072006028,,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
9.5523934,1200,5423,0.025022368,8.100164478,0.53686209,4.348671231,5.754026057,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
13.704006,1250,6601,0.039351785,8.094340777,0.809920447,6.555772097,6.002616313,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
17.8532134,1300,7639,0.05237083,8.087635061,1.112184385,8.99494143,5.822253614,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
21.7532158,1325,8108,0.058906474,8.08300049,1.266375076,10.23611036,5.754771262,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
25.6533018,1350,8579,0.066565625,8.07861102,1.427035245,11.52846266,5.774024458,RCINPower,3800,5,3,Gemfan,Hobbywing,25-30,
